date,요일,청양고추_거래량(kg),청양고추_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),토마토_거래량(kg),토마토_가격(원/kg),파프리카_거래량(kg),파프리카_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),미나리_거래량(kg),미나리_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),풋고추_거래량(kg),풋고추_가격(원/kg)
2017-10-11,수요일,205230,3060,101540,2250,241340,2160,6800,3750,47480,5490,35280,2410,616630,1050,334110,2960
2017-10-12,목요일,205260,3060,101640,2250,241070,2160,6770,3550,47470,5480,35290,2410,616810,1050,334140,2950
2017-10-13,금요일,205290,3060,101700,2250,240880,2160,7310,3370,47490,5470,35260,2400,616420,1050,334170,2950
2017-10-14,토요일,205390,3060,101720,2240,240700,2150,8160,2940,47480,5460,35220,2400,615590,1050,334250,2940
2017-10-15,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-10-16,월요일,205840,3050,101840,2240,240690,2150,8230,2600,47520,5450,35170,2410,615340,1050,334840,2940
2017-10-17,화요일,205970,3050,101900,2240,240460,2150,8050,2390,47490,5450,35130,2410,614910,1050,334950,2940
2017-10-18,수요일,206050,3050,102000,2230,240140,2150,7820,2280,47460,5440,35080,2410,614660,1050,334980,2930
2017-10-19,목요일,205960,3040,102050,2230,239810,2150,8330,2170,47420,5440,35040,2410,614000,1050,334830,2930
2017-10-20,금요일,205950,3040,102150,2220,239540,2150,7460,2220,47390,5430,35000,2410,613150,1050,334790,2930
2017-10-21,토요일,205930,3040,102220,2220,239380,2150,7500,2250,47370,5430,34970,2410,612120,1050,334740,2930
2017-10-22,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-10-23,월요일,206070,3040,102300,2220,239500,2150,7620,2430,47420,5430,34930,2410,611750,1050,334940,2920
2017-10-24,화요일,206040,3040,102390,2220,239300,2140,7190,2600,47390,5430,34910,2420,610870,1050,334920,2920
2017-10-25,수요일,205950,3040,102470,2210,239090,2140,6640,2900,47390,5430,34870,2420,610600,1050,334820,2920
2017-10-26,목요일,205860,3040,102540,2210,238770,2140,6560,2970,47370,5420,34840,2420,609180,1050,334760,2920
2017-10-27,금요일,205750,3040,102650,2210,238590,2140,7350,2940,47350,5420,34810,2420,607310,1050,334580,2920
2017-10-28,토요일,205640,3040,102730,2210,238370,2130,7540,3020,47350,5420,34790,2420,605670,1050,334430,2920
2017-10-29,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-10-30,월요일,205690,3040,102800,2210,238360,2130,7750,2900,47410,5420,34760,2420,604410,1050,334470,2920
2017-10-31,화요일,205590,3050,102850,2210,238140,2130,8220,2870,47390,5410,34730,2430,602760,1050,334320,2920
2017-11-01,수요일,205510,3050,102950,2210,237860,2120,8910,2680,47380,5410,34690,2430,602100,1050,334150,2920
2017-11-02,목요일,205380,3050,103040,2200,237460,2120,9620,2600,47340,5400,34650,2430,600800,1050,333930,2920
2017-11-03,금요일,205340,3050,103160,2200,237210,2120,10180,2450,47320,5400,34630,2430,599570,1050,333760,2920
2017-11-04,토요일,205300,3050,103240,2200,236930,2120,11020,2230,47310,5400,34610,2440,598340,1050,333570,2920
2017-11-05,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-11-06,월요일,205470,3060,103440,2200,236700,2110,11510,2140,47370,5390,34620,2440,597550,1050,333690,2920
2017-11-07,화요일,205440,3060,103610,2200,236330,2110,11930,1960,47330,5390,34640,2440,596550,1050,333560,2930
2017-11-08,수요일,205410,3060,103800,2200,235950,2110,12190,1850,47320,5380,34670,2440,596020,1050,333410,2930
2017-11-09,목요일,205380,3060,103990,2190,235530,2100,12020,1810,47290,5380,34700,2440,594950,1050,333250,2930
2017-11-10,금요일,205350,3060,104220,2190,235250,2100,12820,1750,47290,5370,34750,2450,594090,1050,333090,2930
2017-11-11,토요일,205360,3060,104330,2190,234930,2100,12940,1680,47280,5370,34810,2450,592750,1050,332930,2930
2017-11-12,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-11-13,월요일,205510,3060,104550,2190,234630,2100,12770,1600,47330,5360,34900,2460,592000,1050,333080,2930
2017-11-14,화요일,205570,3060,104700,2180,234270,2090,12570,1590,47300,5360,34980,2460,591010,1050,333030,2930
2017-11-15,수요일,205590,3060,104900,2180,233920,2090,13620,1500,47290,5350,35070,2460,590230,1050,333000,2930
2017-11-16,목요일,205570,3060,105040,2180,233400,2090,14190,1430,47260,5340,35160,2470,589380,1050,332860,2920
2017-11-17,금요일,205490,3060,105150,2180,232990,2090,13950,1370,47240,5340,35310,2480,588550,1050,332690,2920
2017-11-18,토요일,205430,3060,105170,2180,232630,2080,14510,1360,47220,5330,35460,2490,587550,1050,332510,2920
2017-11-19,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-11-20,월요일,205460,3060,105350,2170,232190,2080,16430,1270,47230,5330,35580,2500,586980,1050,332490,2920
2017-11-21,화요일,205480,3060,105460,2170,231750,2080,17250,1160,47180,5320,35700,2500,585970,1050,332400,2920
2017-11-22,수요일,205470,3060,105660,2170,231290,2080,17490,1120,47140,5320,35800,2510,585260,1050,332350,2920
2017-11-23,목요일,205410,3060,105810,2170,230690,2070,17200,1060,47100,5310,35900,2520,584190,1050,332160,2920
2017-11-24,금요일,205400,3060,105950,2170,230310,2070,16900,1080,47060,5310,36020,2540,583130,1050,332050,2920
2017-11-25,토요일,205360,3050,106020,2170,229870,2070,16620,1080,47030,5300,36160,2550,581700,1050,331870,2920
2017-11-26,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-11-27,월요일,205510,3050,106250,2160,229490,2070,14890,1150,47020,5300,36280,2550,580770,1050,331970,2910
2017-11-28,화요일,205570,3050,106390,2160,229060,2070,14610,1160,46980,5300,36380,2560,579490,1050,331920,2910
2017-11-29,수요일,205610,3050,106580,2160,228620,2070,13220,1220,46950,5290,36480,2560,578620,1050,331920,2910
2017-11-30,목요일,205620,3050,106730,2160,228160,2070,12560,1290,46910,5290,36570,2560,577720,1050,331770,2910
2017-12-01,금요일,205630,3050,106890,2160,227870,2060,12200,1330,46890,5290,36690,2570,577010,1050,331670,2910
2017-12-02,토요일,205560,3050,106970,2150,227590,2060,11940,1360,46850,5280,36810,2570,576040,1050,331450,2900
2017-12-03,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-12-04,월요일,205660,3040,107150,2150,227320,2060,11630,1430,46840,5280,36900,2580,575550,1050,331570,2900
2017-12-05,화요일,205700,3040,107270,2150,226970,2060,10890,1480,46790,5270,36990,2580,574720,1050,331520,2900
2017-12-06,수요일,205770,3040,107380,2150,226690,2060,11140,1460,46760,5270,37080,2580,573900,1050,331560,2900
2017-12-07,목요일,205870,3040,107430,2150,226310,2050,11080,1560,46720,5270,37170,2580,573120,1050,331560,2890
2017-12-08,금요일,205940,3040,107530,2150,226030,2050,10790,1640,46690,5270,37080,2580,572500,1050,331550,2890
2017-12-09,토요일,205930,3030,107580,2150,225700,2050,10300,1680,46650,5270,37160,2580,571340,1050,331400,2890
2017-12-10,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-12-11,월요일,206100,3030,107730,2140,225470,2050,10050,1700,46650,5270,37230,2590,571000,1050,331520,2890
2017-12-12,화요일,206160,3030,107770,2140,225090,2050,10250,1730,46590,5270,37310,2590,570130,1050,331460,2880
2017-12-13,수요일,206230,3020,107850,2140,224780,2040,9430,1920,46540,5270,37390,2590,569190,1050,331440,2880
2017-12-14,목요일,206260,3020,107910,2140,224280,2040,9520,1910,46490,5270,37350,2590,567910,1050,331340,2880
2017-12-15,금요일,206340,3020,108080,2140,224070,2040,10180,1850,46440,5280,37430,2590,566870,1050,331280,2870
2017-12-16,토요일,206280,3010,108180,2140,223680,2040,10070,1850,46390,5280,37520,2580,565920,1050,331030,2870
2017-12-17,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-12-18,월요일,206390,3010,108380,2140,223430,2030,10430,1890,46360,5290,37580,2580,565270,1050,331090,2870
2017-12-19,화요일,206390,3010,108520,2140,223100,2030,11160,1870,46300,5310,37630,2580,564510,1050,330920,2870
2017-12-20,수요일,206350,3010,108700,2140,222850,2030,12890,1750,46250,5320,37630,2580,563680,1050,330830,2870
2017-12-21,목요일,206280,3010,108870,2140,222430,2030,13390,1780,46210,5340,37580,2580,562700,1050,330600,2870
2017-12-22,금요일,206240,3010,109090,2140,222210,2030,13500,1790,46170,5350,37630,2580,562030,1050,330420,2870
2017-12-23,토요일,206180,3000,109260,2140,221930,2020,13780,1750,46150,5360,37680,2570,560970,1050,330200,2860
2017-12-24,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2017-12-25,월요일,206300,3000,109360,2140,221650,2020,13800,1730,46140,5370,37670,2570,560580,1050,330260,2860
2017-12-26,화요일,206350,3000,109460,2140,221310,2020,12980,1960,46090,5390,37700,2570,559970,1050,330170,2860
2017-12-27,수요일,206430,3000,109610,2140,221130,2020,11560,2120,46050,5400,37730,2570,559500,1050,330130,2860
2017-12-28,목요일,207000,2990,110010,2140,221400,2010,10960,2140,46150,5400,37870,2570,560080,1050,330990,2850
2017-12-29,금요일,206930,2990,109880,2140,221380,2010,10670,2230,46170,5410,37910,2570,559230,1050,330960,2850
2017-12-30,토요일,206720,2990,109670,2140,221570,2000,9740,2450,46180,5410,37950,2570,558290,1050,330720,2850
2017-12-31,일요일,0,,0,0,0,,0,,0,,0,,0,,0,
2018-01-01,월요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-01-02,화요일,68770,2910,53100,2060,39840,1330,690,2190,12480,10490,7090,1210,53060,1030,95120,2820
2018-01-03,수요일,176100,2900,127060,2080,132670,1390,7310,2130,31620,10260,29380,1730,232180,1010,264520,2810
2018-01-04,목요일,177180,2930,145280,2060,128410,1410,8220,2350,33270,10180,35530,1910,306680,990,267210,2830
2018-01-05,금요일,181180,2950,154850,2050,132760,1460,9330,2280,34630,9970,38400,2020,334410,990,271380,2850
2018-01-06,토요일,184120,2960,157980,2030,138460,1480,8840,2360,35580,9650,41040,2030,318790,980,272940,2870
2018-01-07,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-01-08,월요일,196910,2970,167020,2010,140170,1480,8650,2470,38720,9340,42960,2010,345830,980,289940,2890
2018-01-09,화요일,196810,2980,163790,2000,133440,1490,9340,2690,38290,9060,44060,2000,343060,980,288160,2900
2018-01-10,수요일,193950,2990,162280,2000,135580,1510,8650,2730,37950,8860,43930,1970,353380,970,283390,2920
2018-01-11,목요일,191830,2980,157890,2000,129460,1530,8210,2800,37210,8660,42820,1920,356510,960,280020,2920
2018-01-12,금요일,188310,2960,158650,1990,130230,1540,7350,2900,36510,8470,42060,1880,341450,960,275140,2920
2018-01-13,토요일,184500,2950,154220,1980,129250,1550,7320,2960,35800,8290,40720,1840,317810,960,269390,2910
2018-01-14,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-01-15,월요일,185580,2970,155320,2000,130300,1580,8120,3000,35950,8230,40240,1880,314310,960,270480,2940
2018-01-16,화요일,183450,3040,156700,2010,128930,1590,8400,3000,35380,8260,39740,1950,311080,960,267080,3000
2018-01-17,수요일,181800,3110,156980,2020,128840,1620,7870,3220,35270,8310,40060,2000,315740,960,263660,3080
2018-01-18,목요일,179890,3200,156350,2030,125410,1660,7520,3500,35010,8320,39760,2020,318340,960,259980,3180
2018-01-19,금요일,180200,3280,157450,2040,127320,1710,7260,3950,35100,8360,40110,2040,323410,950,259670,3280
2018-01-20,토요일,180080,3340,158050,2040,127340,1750,6800,4480,35150,8370,40470,2070,324250,950,259360,3360
2018-01-21,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-01-22,월요일,183170,3390,162820,2040,129280,1790,6450,4980,35760,8410,41230,2110,333920,950,263400,3440
2018-01-23,화요일,183450,3440,164090,2030,129370,1810,6660,5570,35570,8480,41340,2140,329930,950,263330,3510
2018-01-24,수요일,182780,3490,166190,2030,130900,1830,7350,5750,35600,8540,41490,2160,322930,940,262280,3570
2018-01-25,목요일,181010,3520,166090,2020,128920,1840,7100,6000,35470,8510,40970,2160,316850,940,259510,3610
2018-01-26,금요일,178700,3550,165070,2000,130480,1840,6750,6000,34840,8520,40640,2150,311400,940,255970,3650
2018-01-27,토요일,176140,3620,162630,1990,129380,1840,6610,5870,34640,8510,40520,2140,300470,940,252310,3720
2018-01-28,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-01-29,월요일,176620,3730,163060,1990,130730,1850,5620,6000,35150,8540,40600,2150,300340,940,252930,3830
2018-01-30,화요일,176520,3830,162230,2000,130450,1850,5350,6050,35130,8560,40350,2170,299160,940,252250,3920
2018-01-31,수요일,175770,3910,161670,2000,131770,1850,5700,6280,35240,8580,40280,2190,300380,940,251310,4000
2018-02-01,목요일,174670,3990,162270,2010,129980,1860,6780,6180,35100,8560,40190,2210,306790,940,249550,4080
2018-02-02,금요일,173620,4090,163200,2020,131250,1860,7850,6150,35100,8570,40200,2240,310630,940,247930,4180
2018-02-03,토요일,172460,4250,164040,2030,131770,1870,9130,6200,35050,8580,40590,2260,311200,940,246300,4320
2018-02-04,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-02-05,월요일,173450,4440,166230,2050,132350,1870,10220,6130,35380,8620,40970,2300,310170,940,247860,4490
2018-02-06,화요일,173330,4570,166260,2070,132460,1870,11820,5830,35300,8640,41270,2340,308160,940,247590,4600
2018-02-07,수요일,172400,4690,166940,2090,133370,1860,13280,5670,35240,8660,41620,2380,305440,940,246060,4710
2018-02-08,목요일,171690,4830,167640,2100,132130,1860,13530,5590,35160,8660,41910,2440,305810,940,244920,4830
2018-02-09,금요일,171680,4960,169000,2120,132640,1850,13580,5690,35270,8680,42420,2500,312600,940,244750,4940
2018-02-10,토요일,172680,5040,170580,2140,132910,1850,14520,5540,35420,8680,43160,2560,313340,940,245840,5010
2018-02-11,일요일,0,,166140,2170,129220,1830,0,,34460,8660,42220,2570,0,,239020,4980
2018-02-12,월요일,176100,5080,171120,2190,131090,1830,15100,5320,35250,8670,43130,2660,317860,940,244010,5020
2018-02-13,화요일,176670,5110,173900,2210,131600,1830,14200,5560,35590,8690,44060,2740,316520,940,245410,5060
2018-02-14,수요일,176320,5150,176780,2220,134220,1820,12090,5760,36080,8730,44740,2800,312300,940,245900,5090
2018-02-15,목요일,173000,5180,174590,2210,131900,1810,10560,5740,35630,8690,43760,2790,306080,940,241430,5120
2018-02-16,금요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-02-17,토요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-02-18,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-02-19,월요일,172010,5230,172280,2200,133850,1800,6650,6400,35550,8720,43750,2800,302610,940,240420,5150
2018-02-20,화요일,172590,5250,170990,2200,136650,1800,5960,6150,35900,8700,43920,2800,305260,940,242110,5170
2018-02-21,수요일,173020,5230,170120,2210,138790,1790,5850,5660,36180,8650,44070,2780,305040,940,243350,5150
2018-02-22,목요일,173400,5190,169880,2200,139290,1790,7470,5310,36410,8560,44040,2770,306780,940,244350,5100
2018-02-23,금요일,173780,5150,170330,2190,141560,1780,7240,5060,36670,8470,44250,2760,307470,930,245070,5060
2018-02-24,토요일,173850,5110,170050,2170,142850,1780,6650,4870,36810,8380,44240,2740,307410,930,244900,5010
2018-02-25,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-02-26,월요일,175200,5070,171560,2150,145260,1780,7060,4410,37300,8290,44210,2750,310430,930,246670,4980
2018-02-27,화요일,175280,5040,172240,2130,146130,1780,6550,4110,37350,8200,44080,2770,309230,930,246920,4940
2018-02-28,수요일,174980,5010,172840,2110,147710,1780,6390,4030,37410,8120,43990,2790,308020,920,246890,4920
2018-03-01,목요일,174300,5000,172640,2090,146930,1790,5730,4130,37400,8040,43950,2790,310210,920,246320,4900
2018-03-02,금요일,173100,5010,171700,2080,148350,1800,5640,4140,37400,7980,43980,2790,307910,920,245310,4900
2018-03-03,토요일,172660,5010,170160,2060,149780,1800,5380,4320,37310,7930,43880,2790,306060,920,245050,4890
2018-03-04,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-03-05,월요일,174050,5000,170260,2050,152640,1810,4890,4510,37570,7890,43960,2790,308930,920,247340,4880
2018-03-06,화요일,174750,4980,169720,2040,153270,1810,5220,4600,37550,7850,44060,2800,309590,910,248490,4860
2018-03-07,수요일,174950,4960,169760,2030,154690,1820,5090,4800,37660,7810,44200,2790,312360,910,249070,4830
2018-03-08,목요일,175070,4940,169850,2010,154590,1830,5370,4760,37700,7760,44310,2790,314040,910,249370,4810
2018-03-09,금요일,174680,4930,169830,1990,155730,1840,6470,4880,37760,7710,44350,2790,313270,900,248900,4790
2018-03-10,토요일,174350,4920,170050,1970,157340,1850,6750,4900,37790,7660,44460,2790,314560,900,248500,4790
2018-03-11,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-03-12,월요일,175280,4920,170950,1950,159350,1860,7040,4850,38070,7620,44670,2800,318950,890,250160,4780
2018-03-13,화요일,175320,4920,170890,1940,160330,1870,6940,4870,37980,7600,44810,2810,321090,890,250330,4780
2018-03-14,수요일,175210,4910,170870,1920,161800,1870,6370,4950,37930,7580,44920,2820,322840,880,250370,4770
2018-03-15,목요일,174880,4910,170750,1900,162160,1890,6940,5000,37890,7560,44940,2820,323270,870,250060,4770
2018-03-16,금요일,174310,4920,170470,1890,163740,1900,5570,5040,37930,7550,45040,2820,323100,870,249500,4780
2018-03-17,토요일,174120,4920,169940,1870,166050,1910,5590,5040,38000,7540,45210,2820,321970,860,249470,4790
2018-03-18,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-03-19,월요일,175360,4920,170080,1860,169100,1920,5450,5130,38310,7530,45450,2820,323330,860,251700,4790
2018-03-20,화요일,175790,4910,169710,1850,170220,1920,5210,5250,38340,7510,45700,2830,321210,850,252470,4780
2018-03-21,수요일,176000,4900,169250,1830,171550,1930,5600,5130,38410,7500,45990,2820,321140,850,253040,4770
2018-03-22,목요일,175670,4890,168530,1820,171410,1940,5050,5250,38370,7480,46150,2820,320710,840,252760,4770
2018-03-23,금요일,175540,4890,168120,1820,173020,1950,5230,5230,38390,7460,46360,2810,321840,840,252800,4760
2018-03-24,토요일,175920,4890,167540,1810,174470,1960,5460,5140,38390,7450,46530,2810,321650,840,253460,4760
2018-03-25,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-03-26,월요일,177070,4890,167570,1800,176780,1970,5920,4980,38580,7450,46750,2830,324670,830,255240,4750
2018-03-27,화요일,177400,4880,167350,1790,178100,1980,6390,4830,38540,7460,46980,2830,327470,830,255650,4740
2018-03-28,수요일,177490,4870,166970,1780,179740,1980,6280,4800,38580,7470,47190,2830,330300,820,255840,4740
2018-03-29,목요일,177460,4860,166480,1770,180510,1990,6620,4610,38600,7480,47370,2840,333210,820,256010,4730
2018-03-30,금요일,177530,4850,167410,1760,182870,2000,6550,4550,38680,7470,47610,2830,338090,820,256370,4730
2018-03-31,토요일,177620,4840,166660,1750,185210,2010,6410,4480,38810,7460,47990,2830,340020,810,256760,4720
2018-04-01,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-04-02,월요일,178580,4830,166000,1750,189090,2020,6720,4340,39210,7440,48300,2840,346530,810,258800,4710
2018-04-03,화요일,178810,4810,165300,1740,191040,2020,6480,4250,39320,7410,48610,2830,349310,800,259610,4690
2018-04-04,수요일,179100,4800,164680,1740,194020,2020,6700,4120,39460,7380,48940,2820,353180,800,260550,4680
2018-04-05,목요일,179310,4790,164090,1740,194980,2020,6190,4060,39550,7350,49300,2810,357290,800,261130,4660
2018-04-06,금요일,179700,4770,163510,1730,196490,2030,6580,3880,39710,7310,49530,2800,363280,790,262090,4650
2018-04-07,토요일,180270,4760,162950,1730,198310,2030,6750,3750,39800,7270,49640,2790,368680,790,263270,4630
2018-04-08,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-04-09,월요일,181980,4740,162610,1720,200340,2030,6690,3680,40040,7230,49770,2790,379390,780,266110,4610
2018-04-10,화요일,182550,4720,162110,1720,200820,2030,6560,3610,39980,7210,49890,2790,389050,780,267150,4580
2018-04-11,수요일,182970,4690,161520,1720,201620,2040,6500,3570,39920,7190,49940,2780,398660,780,267930,4560
2018-04-12,목요일,183320,4670,160770,1720,201680,2040,6540,3520,39870,7170,49960,2780,407990,780,268580,4540
2018-04-13,금요일,183680,4650,160060,1720,202780,2050,6400,3630,39890,7170,50050,2780,415740,770,269280,4520
2018-04-14,토요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-04-15,일요일,0,,0,,0,,0,,0,,0,,0,,0,
2018-04-16,월요일,184880,4610,158470,1730,205450,2070,5250,3990,40130,7180,50230,2780,429670,770,271830,4480
2018-04-17,화요일,185190,4590,157810,1740,205590,2080,5390,4100,40140,7170,50340,2780,436640,770,272800,4460
2018-04-18,수요일,185510,4580,157190,1750,206560,2080,5580,4150,40160,7170,50430,2770,447080,770,273850,4450
2018-04-19,목요일,186020,4560,156540,1750,206560,2090,5970,4250,40130,7160,50520,2770,456520,760,274970,4430
